@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE class {2.00,1.00,0.00}

@DATA
178.000000,10.000000,50.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.833330,24.933330,12.971500,70.207764,7.671500,0.000000,1.000000,20.000000,0.207859,0.445979,42.219883,48.079884,11.309896,11.225761,35720.636719,31093.511719,12.871500,68.296227,7.171500,0.000000,1.000000,33.000000,0.170030,0.471509,44.039349,50.607857,8.461202,8.591139,35720.636719,31093.511719,0.00
56.000000,3.000000,40.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.480710,22.188700,17.704500,46.218384,6.004500,0.000000,0.000000,8.000000,0.020061,1.090550,4.104631,7.342588,105.255173,78.690102,53577.843750,48152.203125,17.054501,48.155396,6.004500,0.000000,0.000000,3.000000,0.000000,1.009031,0.509117,5.771239,135.000107,86.423744,53577.843750,48152.203125,0.00
171.000000,9.000000,40.000000,0.000000,300.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,32.000000,20.000000,20.000000,0.000000,0.000000,16.000000,3.000000,3.000000,4.000000,2.000000,0.000000,2.000000,0.000000,0.000000,38.487850,24.073730,28.680500,40.327812,13.880500,0.000000,1.000000,33.000000,0.653211,2.346060,7.517021,9.659814,343.300690,333.435028,52750.957031,47540.531250,22.230499,74.027367,17.380499,0.000000,1.000000,26.000000,0.038995,0.696355,12.984975,18.335276,313.876770,316.591095,52536.593750,45391.675781,1.00
66.000000,4.000000,20.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.522540,21.718140,10.333500,61.639313,3.283500,0.000000,2.000000,56.000000,0.166857,0.482527,17.884428,26.596178,220.100845,219.507645,35154.468750,31013.419922,9.783500,63.723125,3.233500,0.000000,2.000000,60.000000,0.117954,0.439845,14.618837,22.896111,217.998779,216.689819,35154.468750,31013.419922,0.00
169.000000,9.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.450650,23.563060,12.895000,77.443794,9.045000,0.000000,0.000000,13.000000,0.000000,0.335959,4.024922,11.570515,349.695221,5.355733,35839.179688,31557.105469,12.795000,75.618927,8.594999,0.000000,0.000000,12.000000,0.000000,0.360779,4.394360,10.594036,325.007904,350.217651,35839.179688,31557.105469,0.00
119.000000,7.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.608919,21.395936,24.463501,65.857559,17.663500,0.000000,1.000000,26.000000,0.095123,1.047224,1.800000,2.276840,216.869980,198.435043,53462.691406,47547.968750,24.463501,65.857559,17.663500,0.000000,1.000000,26.000000,0.095123,1.047224,1.800000,2.276840,216.869980,198.435043,53462.691406,47547.968750,0.00
92.000000,6.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.621720,22.336060,25.955999,48.789379,14.356000,0.000000,1.000000,26.000000,0.100276,1.716794,12.722830,19.483284,115.114807,117.511917,47175.238281,42611.171875,24.306000,55.952156,14.956000,0.000000,0.000000,18.000000,0.064840,1.338642,10.365251,16.422470,110.323219,116.003288,47175.238281,42611.171875,0.00
123.000000,7.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.675130,21.443940,20.147499,82.366455,17.047501,0.400000,51.000000,51.000000,0.011262,0.416147,9.659814,16.583460,296.564972,297.121216,53152.632812,47614.093750,19.497499,84.942123,16.897499,0.400000,51.000000,72.000000,0.007183,0.341350,9.832680,16.267857,293.749512,294.863678,53152.632812,47614.093750,0.00
182.000000,10.000000,50.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.577594,25.167611,18.331001,63.910019,11.381000,0.000000,0.000000,1.000000,0.301283,0.761007,7.100310,7.412853,59.534538,60.945492,41789.566406,37170.949219,18.181000,64.514313,11.381000,0.000000,0.000000,4.000000,0.215385,0.741264,8.049845,8.373386,63.435013,64.536697,41789.566406,37170.949219,0.00
177.000000,10.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.445290,25.354080,15.207000,73.530052,10.507000,0.000000,3.000000,88.000000,0.233418,0.457896,35.143818,39.160656,6.469724,6.863607,38389.113281,35182.531250,15.207000,73.530052,10.507000,0.000000,3.000000,88.000000,0.233418,0.457896,35.143818,39.160656,6.469724,6.863607,38389.113281,35182.531250,0.00
217.000000,12.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.562776,19.904150,22.532000,61.380894,14.731999,0.000000,2.000000,56.000000,0.413549,1.054744,16.199999,17.429354,306.869965,308.290192,44589.660156,39754.320312,22.431999,62.354691,14.882000,0.000000,3.000000,87.000000,0.335026,1.021921,18.000000,20.018072,306.869965,307.694305,44589.660156,39754.320312,0.00
94.000000,6.000000,40.000000,0.000000,2.000000,0.000000,0.000000,35.000000,8.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.946010,22.151300,24.199501,48.796490,12.749500,0.000000,1.000000,44.000000,0.018136,1.546432,3.617955,7.072878,84.289497,104.743614,53122.375000,47561.640625,23.399500,49.387646,12.199500,0.000000,2.000000,68.000000,0.015258,1.456922,3.415260,4.735060,71.564964,98.746078,53122.375000,47561.640625,1.00
106.000000,6.000000,40.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,10.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.342977,21.941414,32.487000,32.766182,14.037001,0.000000,1.000000,39.000000,0.634755,3.284753,9.957108,11.966954,102.528801,105.708702,53581.597656,48738.097656,32.536999,33.314693,14.337001,0.000000,0.000000,16.000000,0.571660,3.267074,11.966953,15.273505,96.911133,98.130020,53581.597656,48738.097656,0.00
109.000000,6.000000,50.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.475390,22.080110,29.055500,39.397095,13.855500,0.000000,3.000000,96.000000,0.122254,2.434867,9.504273,14.759999,245.376450,257.319611,43976.343750,39604.441406,27.155500,47.709801,15.105500,0.000000,3.000000,88.000000,0.061439,1.881031,7.594208,13.276144,238.570480,257.471191,43976.343750,39604.441406,0.00
13.000000,1.000000,40.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.172030,23.973690,23.890499,51.498783,13.290501,0.000000,0.000000,0.000000,0.041935,1.437891,6.638072,10.972620,319.398773,318.990997,47820.753906,44433.082031,23.390499,53.073303,13.290501,0.000000,0.000000,0.000000,0.034294,1.350011,5.991594,11.923557,327.264771,331.113525,47820.753906,44433.082031,0.00
95.000000,6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.373953,23.043833,9.937000,70.829102,4.887000,0.000000,1.000000,21.000000,0.017890,0.357334,9.726664,13.281023,141.009003,147.171463,47209.085938,44053.304688,9.937000,70.829102,4.887000,0.000000,1.000000,21.000000,0.017890,0.357334,9.726664,13.281023,141.009003,147.171463,47209.085938,44053.304688,0.00
115.000000,7.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.258034,22.066943,14.552000,75.152863,10.202001,0.000000,1.000000,22.000000,0.031257,0.412094,15.158522,26.649727,265.914459,268.451874,51173.265625,46800.000000,14.552000,75.152863,10.202001,0.000000,1.000000,22.000000,0.031257,0.412094,15.158522,26.649727,265.914459,268.451874,51173.265625,46800.000000,0.00
53.000000,3.000000,40.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000870,22.513220,26.382000,51.152855,15.482000,0.000000,1.000000,49.000000,0.540552,1.679106,6.519877,8.707238,173.659897,172.875076,54410.566406,48087.886719,26.782000,49.008724,15.182000,0.100000,51.000000,34.000000,0.475925,1.794564,6.989935,9.178235,168.111359,168.690109,54410.566406,48087.886719,0.00
177.000000,10.000000,20.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.445290,25.354080,17.007000,89.439964,15.256999,0.000000,3.000000,95.000000,0.015052,0.204821,22.705700,31.394394,177.273743,183.945114,35140.011719,8772.478516,16.907001,86.879005,14.707000,0.000000,3.000000,98.000000,0.024562,0.252897,25.223133,33.912689,182.453979,189.162277,35140.011719,8772.478516,0.00
147.000000,8.000000,30.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.814400,22.943520,19.841999,34.418385,3.692000,0.000000,0.000000,4.000000,0.447017,1.519710,0.804985,1.484318,26.564985,14.036275,45416.167969,40721.351562,19.792000,33.684177,3.342000,0.000000,0.000000,7.000000,0.348100,1.531986,1.527351,1.297998,135.000107,123.690094,45416.167969,40721.351562,0.00
128.000000,8.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.476039,22.391717,23.015001,53.673309,13.115000,0.000000,2.000000,60.000000,0.078394,1.302913,2.811690,4.896530,140.194473,143.972534,51975.875000,46880.054688,23.015001,53.673309,13.115000,0.000000,2.000000,60.000000,0.078394,1.302913,2.811690,4.896530,140.194473,143.972534,51975.875000,46880.054688,0.00
169.000000,9.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.450650,23.563060,28.945000,42.679691,14.995000,0.000000,3.000000,94.000000,0.358932,2.288167,12.413476,17.114204,253.141510,255.379089,40146.550781,35832.843750,28.744999,43.177212,14.995000,0.000000,3.000000,90.000000,0.291643,2.242228,12.641076,18.448023,250.016800,252.979385,40146.550781,35832.843750,0.00
114.000000,7.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.108159,21.470868,23.944000,45.321468,11.394000,0.000000,3.000000,97.000000,0.219686,1.626411,3.545589,4.024922,246.037506,243.435013,42047.300781,29943.400391,23.944000,45.321468,11.394000,0.000000,3.000000,97.000000,0.219686,1.626411,3.545589,4.024922,246.037506,243.435013,42047.300781,29943.400391,0.00
102.000000,6.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.604450,22.029320,35.119999,22.074923,10.270000,0.000000,0.000000,3.000000,0.712847,4.409722,4.320000,5.040000,90.000000,90.000000,49999.875000,46298.023438,36.119999,20.135435,9.720000,0.000000,0.000000,8.000000,0.637774,4.775113,5.154416,6.379216,102.094742,106.389618,49999.875000,46298.023438,0.00
35.000000,3.000000,30.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.761540,22.907250,19.892000,43.147820,6.992000,0.000000,0.000000,0.000000,0.215073,1.321386,5.400000,8.287822,180.000000,182.489502,43521.042969,39671.710938,19.892000,43.147820,6.992000,0.000000,0.000000,0.000000,0.215073,1.321386,5.400000,8.287822,180.000000,182.489502,43521.042969,39671.710938,0.00
15.000000,2.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.105380,25.386500,11.057500,65.369743,4.807500,0.000000,0.000000,2.000000,0.021101,0.457081,8.225035,15.192682,66.801392,76.293022,39493.746094,35887.531250,10.057500,69.628838,4.757500,0.000000,0.000000,3.000000,0.016776,0.375048,8.557102,14.843180,67.750931,75.963730,39493.746094,35887.531250,0.00
94.000000,6.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.946010,22.151300,30.049500,28.092175,9.599501,0.000000,2.000000,58.000000,0.424564,3.059734,8.217153,11.753877,151.189301,152.650208,47072.589844,42868.156250,29.299500,29.332262,9.599501,0.000000,2.000000,53.000000,0.304925,2.880139,7.594208,11.119281,148.570480,150.945496,47072.589844,42868.156250,0.00
17.000000,2.000000,40.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.105380,25.386500,26.207500,62.210831,18.407499,0.000000,1.000000,27.000000,0.585000,1.285423,12.599998,15.913465,216.869980,217.647690,54455.507812,48835.414062,26.207500,62.210831,18.407499,0.000000,1.000000,27.000000,0.585000,1.285423,12.599998,15.913465,216.869980,217.647690,54455.507812,48835.414062,0.00
92.000000,6.000000,40.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.305010,22.437670,37.938499,24.393961,14.138500,0.000000,0.000000,1.000000,0.710290,4.989728,8.396570,10.188700,120.963692,122.005348,48440.964844,45230.902344,37.888500,24.939573,14.438500,0.000000,0.000000,6.000000,0.573228,4.940254,11.275530,14.241629,106.699326,106.144409,48440.964844,45230.902344,0.00
40.000000,3.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,8.000000,0.000000,6.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.435090,22.924340,24.203501,45.844448,11.803500,0.000000,0.000000,8.000000,0.154860,1.636066,20.456745,28.822491,331.631042,332.474854,49373.160156,45879.449219,24.203501,45.844448,11.803500,0.000000,0.000000,8.000000,0.154860,1.636066,20.456745,28.822491,331.631042,332.474854,49373.160156,45879.449219,0.00
209.000000,12.000000,20.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.211440,24.681590,16.666000,69.293961,11.016000,0.000000,2.000000,50.000000,0.276811,0.582982,8.759178,11.928989,170.537750,174.805664,40089.203125,33856.386719,15.766000,75.605408,11.466000,0.200000,51.000000,85.000000,0.102706,0.437353,6.608722,9.565437,150.642349,160.201035,40089.203125,33856.386719,0.00
127.000000,7.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.913412,21.216469,20.239000,72.746948,15.188999,0.400000,51.000000,99.000000,0.107541,0.646893,13.783817,16.087610,229.236481,229.537857,42058.402344,27695.414062,19.889000,74.818611,15.289000,0.400000,51.000000,100.000000,0.074446,0.584927,15.580141,18.626305,220.314026,221.081650,42058.402344,27695.414062,0.00
106.000000,6.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.271590,21.886410,23.052999,56.551167,13.953000,0.000000,2.000000,54.000000,0.061040,1.224721,6.439876,14.658676,63.435013,65.323151,39894.839844,35463.746094,21.353001,67.119667,15.003000,0.000000,1.000000,45.000000,0.013875,0.835769,5.351785,12.979984,70.346085,70.559875,39894.839844,35463.746094,0.00
118.000000,7.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.419190,21.323960,21.046999,79.414856,17.347000,0.000000,0.000000,0.000000,0.003791,0.513441,5.804825,6.877790,352.875061,353.991089,42479.085938,39137.433594,20.747000,81.149307,17.396999,0.000000,0.000000,0.000000,0.000000,0.461597,4.213692,4.349896,19.983198,24.443953,42479.085938,39137.433594,0.00
85.000000,5.000000,40.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.152863,21.153943,24.520000,49.202423,13.170000,0.000000,0.000000,15.000000,0.622710,1.563820,6.489992,8.089993,236.309906,237.724380,53647.414062,46403.433594,23.420000,54.127789,13.620000,1.100000,55.000000,59.000000,0.576071,1.321996,7.244860,9.693296,243.435013,238.671356,53647.414062,46403.433594,0.00
10.000000,1.000000,40.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.027240,23.274900,27.113001,42.867691,13.412999,0.400000,51.000000,57.000000,0.362743,2.050328,4.104631,4.693826,217.875046,212.471176,53229.640625,47466.000000,21.163000,73.845642,16.313000,0.000000,0.000000,4.000000,0.005712,0.657056,5.001280,7.386582,300.256348,313.025085,53229.640625,47466.000000,1.00
224.000000,13.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,22.000000,29.244499,37.572472,13.294499,0.000000,0.000000,9.000000,0.127493,2.535756,4.693826,7.421590,147.528824,157.166306,51296.785156,46971.503906,25.894499,57.063412,16.744499,0.000000,1.000000,46.000000,0.013739,1.433957,3.671294,7.208994,168.690109,177.137650,51296.785156,46971.503906,0.00
162.000000,9.000000,40.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,22.000000,22.094500,72.153313,16.844500,0.000000,2.000000,54.000000,0.033434,0.740482,5.191994,8.534353,236.309906,242.354111,52461.414062,47167.695312,18.994499,81.180023,15.694500,0.000000,0.000000,16.000000,0.000000,0.413532,4.829907,5.588703,243.435013,284.931458,52461.414062,47167.695312,0.00
147.000000,8.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.814400,22.943520,24.491999,32.494934,6.942000,0.000000,0.000000,0.000000,0.265854,2.075303,11.090103,16.676977,13.134034,13.736293,51814.687500,46877.914062,23.491999,36.445583,7.742000,0.000000,0.000000,1.000000,0.124769,1.840072,6.989935,13.797913,11.888645,15.124064,51814.687500,46877.914062,0.00
16.000000,2.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.998670,25.591720,19.720501,46.147655,7.820500,0.000000,3.000000,86.000000,0.352714,1.238405,24.195107,33.355900,43.191292,43.688187,42052.488281,35215.660156,19.570501,46.897381,7.920500,0.000000,3.000000,97.000000,0.318661,1.209857,24.248611,33.697998,40.785725,40.667606,42052.488281,35215.660156,0.00
121.000000,7.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.500000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.531750,21.826000,25.002501,50.138378,13.902500,0.000000,0.000000,0.000000,0.088332,1.579731,6.638072,10.594036,257.471191,260.217651,48166.566406,44998.730469,20.202499,79.802132,16.602501,0.000000,0.000000,0.000000,0.000000,0.478301,3.259938,5.154416,276.340088,282.094727,48166.566406,44998.730469,0.00
154.000000,9.000000,30.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.697321,22.631873,12.877501,50.989025,2.977500,0.000000,0.000000,1.000000,0.042311,0.729254,5.483356,7.172949,113.198624,107.525658,43060.601562,39297.425781,9.677501,65.985611,3.627500,0.000000,0.000000,0.000000,0.004092,0.409492,4.582052,4.896529,224.999893,197.102814,43060.601562,39297.425781,0.00
203.000000,12.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.494590,23.653750,18.962000,69.971458,13.362000,0.000000,0.000000,6.000000,0.259575,0.658581,23.441502,27.466372,280.619598,280.573486,49489.382812,46097.707031,17.212000,78.357529,13.412000,0.000000,0.000000,11.000000,0.039808,0.425299,20.545246,24.087738,258.886993,260.537750,49489.382812,46097.707031,0.00
140.000000,8.000000,50.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,8.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.794330,22.587052,23.547501,43.879379,10.547500,0.000000,3.000000,99.000000,0.280065,1.630080,20.870687,23.936617,104.995132,102.154922,42116.691406,36323.250000,19.847500,59.178135,11.647500,0.000000,3.000000,89.000000,0.111184,0.946005,24.031178,29.237675,81.384438,80.073822,42116.691406,36323.250000,1.00
67.000000,4.000000,30.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.801400,21.484950,19.715500,33.543468,3.215500,0.000000,0.000000,0.000000,0.373588,1.527982,13.556282,19.770523,280.713074,280.491425,43521.089844,39857.550781,11.765500,61.763359,4.665500,0.000000,0.000000,1.000000,0.025333,0.528872,8.587338,13.779114,303.023865,303.274902,43521.089844,39857.550781,0.00
