@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE class {2.00,1.00,0.00}

@DATA
100.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.305010,22.437670,31.435499,43.496029,17.535500,0.000000,3.000000,90.000000,0.594235,2.600714,2.520000,2.880000,360.000000,360.000000,51393.746094,43200.000000,29.935499,50.940491,18.685499,0.100000,51.000000,84.000000,0.472472,2.072746,9.164104,10.948973,44.999897,43.667847,51393.746094,43200.000000,0.00
77.000000,4.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.413740,21.272030,22.707500,36.595985,7.107500,0.000000,0.000000,10.000000,0.301317,1.750839,3.219938,4.024922,206.564987,206.564987,39587.789062,35662.324219,22.707500,36.595985,7.107500,0.000000,0.000000,10.000000,0.301317,1.750839,3.219938,4.024922,206.564987,206.564987,39587.789062,35662.324219,0.00
63.000000,3.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.481879,22.210111,15.447001,66.996735,9.347000,0.000000,3.000000,98.000000,0.316634,0.579795,15.192682,20.523157,323.673065,322.124939,46413.476562,23265.195312,15.896999,60.639099,8.297000,0.000000,0.000000,8.000000,0.330006,0.711696,16.087610,22.725668,319.537842,319.497223,46413.476562,23265.195312,0.00
19.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.105380,25.386500,16.755501,54.218353,7.455500,0.000000,0.000000,0.000000,0.131177,0.874279,9.957108,17.935081,40.601215,38.480236,36006.167969,32321.398438,14.305500,62.359047,7.205500,0.000000,0.000000,0.000000,0.050973,0.614491,9.511088,21.267441,29.475794,33.959103,36006.167969,32321.398438,0.00
103.000000,6.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.946010,22.151300,20.264502,48.053162,8.914500,0.000000,0.000000,11.000000,0.198099,1.235396,5.771239,7.928178,176.423737,177.397491,40102.824219,36114.402344,18.764502,65.069069,12.064500,0.000000,0.000000,11.000000,0.093885,0.756776,3.600000,7.127636,126.869987,135.000107,40102.824219,36114.402344,0.00
123.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,22.000000,21.274000,57.226398,12.474000,0.000000,0.000000,12.000000,0.467917,1.082164,5.400000,7.200000,53.130020,36.869991,52453.593750,46800.000000,21.874001,49.141224,10.724000,0.000000,1.000000,25.000000,0.510634,1.334870,7.928177,10.440000,50.527569,46.397110,52453.593750,46800.000000,0.00
21.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.148260,25.218570,21.479500,40.042961,7.329500,0.000000,0.000000,0.000000,0.322587,1.536452,11.486200,17.414474,32.195713,29.744795,39955.281250,36000.000000,20.679501,42.203083,7.379500,0.000000,0.000000,0.000000,0.214688,1.410197,8.089993,14.512064,32.275623,29.744795,39955.281250,36000.000000,0.00
136.000000,7.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.960830,21.325570,21.351500,34.490913,5.051500,0.000000,2.000000,52.000000,0.367665,1.665760,27.558228,35.871971,56.725105,58.543232,43224.984375,39483.484375,18.801500,37.660126,4.051500,0.000000,1.000000,40.000000,0.205330,1.354115,24.442913,33.740276,46.193405,50.194473,43224.984375,39483.484375,0.00
136.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.916574,21.263338,25.593500,70.118698,19.743500,0.000000,1.000000,26.000000,0.034731,0.980096,4.198285,9.290511,329.036316,324.462250,44815.699219,39668.062500,24.643499,73.513649,19.593500,0.000000,0.000000,5.000000,0.020263,0.821043,7.289445,17.786331,327.094757,324.057800,44815.699219,39668.062500,0.00
101.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.666100,22.395725,24.194000,36.645184,8.444000,0.000000,2.000000,78.000000,0.052585,1.913196,5.692100,4.334974,288.435028,265.236450,53921.593750,47941.773438,23.694000,40.262939,9.394000,0.000000,2.000000,68.000000,0.054776,1.750571,6.369050,8.396570,312.709381,300.963684,53921.593750,47941.773438,0.00
28.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.371910,23.928070,13.814000,83.763832,11.113999,0.000000,2.000000,72.000000,0.000000,0.256716,4.024922,9.028754,116.564987,113.498581,39448.457031,35521.046875,12.464000,89.675682,10.814000,0.000000,1.000000,39.000000,0.000000,0.149486,4.334974,5.116561,138.366547,140.710617,39448.457031,35521.046875,0.00
59.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000870,22.513220,22.613499,56.259220,13.463500,0.000000,3.000000,100.000000,0.088614,1.200636,7.208994,14.843180,182.862350,194.036270,37537.667969,32410.625000,20.413500,66.278610,13.913500,0.000000,3.000000,100.000000,0.059523,0.809155,9.000000,19.130875,196.260284,199.798965,37537.667969,32410.625000,0.00
61.000000,3.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.798790,22.377370,28.982500,42.965340,15.132501,0.000000,0.000000,0.000000,0.403744,2.281681,0.000000,0.720000,180.000000,360.000000,48704.402344,45420.296875,30.932499,34.973831,13.682500,0.000000,0.000000,0.000000,0.537453,2.909393,3.096837,4.334974,54.462238,48.366554,48704.402344,45420.296875,0.00
61.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.798790,22.377370,21.332499,48.021839,9.882501,0.000000,1.000000,49.000000,0.170012,1.319927,14.654254,21.413193,152.175995,153.004242,40313.660156,32888.425781,17.732500,68.594498,11.882501,0.000000,2.000000,54.000000,0.016568,0.637795,6.618519,11.384199,157.619827,161.564957,40313.660156,32888.425781,0.00
103.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.946010,22.151300,15.914500,59.219162,7.964499,0.000000,3.000000,96.000000,0.116334,0.738203,4.024922,5.411986,280.304779,273.813995,39344.015625,20464.207031,15.914500,59.219162,7.964499,0.000000,3.000000,96.000000,0.116334,0.738203,4.024922,5.411986,280.304779,273.813995,39344.015625,20464.207031,0.00
179.000000,9.000000,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.454480,23.874140,9.452500,69.020973,4.052500,0.000000,2.000000,62.000000,0.063864,0.367360,7.771331,11.966954,13.392516,15.708701,34801.089844,7866.466797,4.852500,86.888092,2.852500,0.000000,1.000000,25.000000,0.000000,0.113500,4.024922,5.937272,333.435028,345.963715,34801.089844,7866.466797,0.00
136.000000,7.000000,0.000000,0.000000,0.000000,0.000000,40.000000,10.000000,0.000000,0.000000,31.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.960830,21.325570,24.051500,46.411217,11.851500,0.000000,1.000000,32.000000,0.077679,1.604265,9.826088,16.965895,8.426887,17.281584,45251.468750,40074.628906,23.351500,53.584560,13.401500,0.000000,0.000000,15.000000,0.062742,1.332160,9.693296,17.727943,21.801476,23.962492,45251.468750,40074.628906,1.00
19.000000,2.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.105380,25.386500,29.455500,40.673309,14.705500,0.000000,3.000000,92.000000,0.644077,2.439055,17.974781,25.661207,32.735229,34.135990,54262.410156,48192.855469,29.455500,40.673309,14.705500,0.000000,3.000000,92.000000,0.644077,2.439055,17.974781,25.661207,32.735229,34.135990,54262.410156,48192.855469,0.00
79.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.045600,21.364520,15.094999,63.828613,8.295000,0.000000,3.000000,83.000000,0.021976,0.621290,7.568566,18.782204,177.273743,167.828552,39941.457031,35429.617188,13.295000,72.204796,8.395000,0.000000,2.000000,72.000000,0.001900,0.424946,4.896529,13.397612,197.102814,173.829926,39941.457031,35429.617188,0.00
100.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.397955,22.425913,21.787500,48.145653,10.337500,0.000000,0.000000,0.000000,0.063288,1.353868,9.107359,16.923830,108.435043,141.911179,43669.703125,39686.007812,21.787500,48.145653,10.337500,0.000000,0.000000,0.000000,0.063288,1.353868,9.107359,16.923830,108.435043,141.911179,43669.703125,39686.007812,0.00
163.000000,9.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.107790,22.323640,25.043499,42.014435,11.243500,0.000000,0.000000,1.000000,0.106926,1.841882,4.610250,10.703569,51.340172,47.726372,50631.078125,46685.171875,21.993500,52.712101,11.893499,0.000000,0.000000,1.000000,0.056590,1.250139,6.287130,8.766573,103.240532,70.820900,50631.078125,46685.171875,0.00
238.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.741034,20.907883,18.191500,69.822388,12.591500,0.000000,3.000000,80.000000,0.013539,0.630758,1.138420,1.484318,18.435053,14.036275,37105.761719,32771.285156,17.941500,75.713600,13.591500,0.000000,3.000000,84.000000,0.000000,0.499693,3.319036,3.600000,319.398773,323.130005,37105.761719,32771.285156,0.00
82.000000,5.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.471880,20.772230,27.303999,34.533760,10.304000,0.000000,0.000000,14.000000,0.636334,2.376220,5.241679,7.289444,285.945465,290.224945,52357.804688,48172.285156,27.303999,34.533760,10.304000,0.000000,0.000000,14.000000,0.636334,2.376220,5.241679,7.289444,285.945465,290.224945,52357.804688,48172.285156,0.00
46.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.435090,22.924340,23.919500,71.576508,18.469501,0.000000,2.000000,56.000000,0.113033,0.843818,10.028439,15.042659,291.037567,291.037567,54141.660156,46064.785156,22.469501,79.363655,18.719501,0.100000,51.000000,90.000000,0.004336,0.561311,5.623380,12.475961,309.805511,313.830933,54141.660156,46064.785156,0.00
30.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.014570,24.809950,30.580000,34.088444,12.980000,0.000000,0.000000,9.000000,0.270134,2.890467,6.120000,10.239453,90.000000,79.875389,54273.281250,48823.191406,27.980000,59.572689,19.379999,0.000000,0.000000,6.000000,0.112959,1.525500,3.826853,5.623380,138.814178,140.194473,54273.281250,48823.191406,0.00
189.000000,10.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,10.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.059290,25.192130,20.236000,72.048393,15.036000,0.000000,0.000000,0.000000,0.056602,0.663358,18.057508,27.943512,336.501404,338.061462,44075.906250,40415.238281,20.386002,72.773033,15.335999,0.000000,0.000000,0.000000,0.054107,0.652153,17.727943,28.277763,336.037506,338.333954,44075.906250,40415.238281,1.00
125.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.131047,22.271826,7.197500,89.569443,5.597500,1.100000,55.000000,100.000000,0.000000,0.106157,3.075841,5.483356,290.556122,246.801376,34488.964844,30931.009766,7.197500,89.569443,5.597500,1.100000,55.000000,100.000000,0.000000,0.106157,3.075841,5.483356,290.556122,246.801376,34488.964844,30931.009766,0.00
91.000000,5.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.446050,20.530480,20.389000,52.467884,10.339000,0.000000,3.000000,98.000000,0.499661,1.139046,9.107359,11.165805,251.564957,249.227661,46922.324219,40469.839844,19.139000,58.035160,10.689000,0.000000,2.000000,66.000000,0.475029,0.930699,10.823973,13.755580,266.186005,263.991089,46922.324219,40469.839844,0.00
159.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.037860,22.491580,15.845500,48.490898,4.995500,0.000000,3.000000,99.000000,0.080628,0.928384,4.843305,12.979984,221.987137,213.690094,43225.843750,34283.375000,12.595500,46.237911,1.345500,0.000000,3.000000,87.000000,0.024911,0.785332,5.588703,14.440443,255.068527,265.710938,43225.843750,34283.375000,0.00
97.000000,5.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.142300,20.706100,18.065001,77.976860,14.164999,0.000000,0.000000,19.000000,0.007189,0.456638,6.877789,15.307410,312.878906,311.185822,41237.664062,38087.074219,17.465000,82.566223,14.465000,0.000000,0.000000,19.000000,0.000000,0.348085,5.351785,13.237038,317.726379,315.000092,41237.664062,38087.074219,0.00
231.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.592469,19.892833,18.878500,76.603378,14.678500,0.000000,3.000000,93.000000,0.007189,0.510425,6.297428,7.993298,59.036320,82.234924,40446.496094,35054.820312,18.878500,76.603378,14.678500,0.000000,3.000000,93.000000,0.007189,0.510425,6.297428,7.993298,59.036320,82.234924,40446.496094,35054.820312,0.00
19.000000,2.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.130156,25.384248,17.322500,93.555214,16.272499,0.100000,51.000000,62.000000,0.000000,0.127511,11.304229,21.817902,217.234909,217.626297,38088.683594,30193.855469,16.822500,95.037018,16.022499,0.000000,1.000000,35.000000,0.000000,0.095139,7.895416,18.335276,226.847595,223.408905,38088.683594,30193.855469,0.00
204.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.733470,26.810960,12.925500,77.972054,9.175500,0.000000,2.000000,69.000000,0.001810,0.328744,6.034700,16.854767,342.645874,340.016815,36989.109375,33674.339844,12.575500,78.181969,8.875500,0.000000,2.000000,73.000000,0.002512,0.318244,6.379216,17.418196,343.610382,341.939423,36989.109375,33674.339844,0.00
127.000000,7.000000,0.000000,0.000000,0.000000,4.000000,0.000000,4.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.419190,21.323960,23.624001,54.003975,13.773999,0.000000,1.000000,40.000000,0.141221,1.341925,5.411986,9.007196,93.814003,87.709442,41294.253906,38050.085938,20.124001,63.263515,12.924000,0.000000,1.000000,29.000000,0.037420,0.865949,9.000000,21.485697,73.739731,81.326912,41294.253906,38050.085938,0.00
140.000000,8.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.209281,22.779054,8.395500,69.537094,3.145500,0.000000,1.000000,22.000000,0.020168,0.336383,10.853866,24.923338,354.289490,349.177032,46237.078125,29911.806641,8.095500,69.230354,2.795500,0.000000,0.000000,7.000000,0.011647,0.332928,7.771331,22.614189,346.607483,346.184937,46237.078125,29911.806641,0.00
41.000000,3.000000,0.000000,7.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.693930,23.490710,25.084999,40.789894,10.835000,0.000000,0.000000,0.000000,0.067544,1.885466,5.351785,7.895416,340.346100,316.847595,44789.785156,40392.742188,20.285000,89.407730,18.485001,0.000000,0.000000,6.000000,0.000000,0.252076,6.034700,10.853866,72.645889,84.289497,44789.785156,40392.742188,0.00
231.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.851989,19.389851,15.421499,88.162292,13.471499,0.000000,0.000000,0.000000,0.279646,0.207581,12.397806,20.326454,154.179062,157.067871,47268.101562,42781.382812,15.421499,86.455170,13.171499,0.000000,0.000000,0.000000,0.192895,0.237521,17.709658,26.903828,153.435013,155.492615,47268.101562,42781.382812,0.00
13.000000,1.000000,41680.000000,0.000000,0.000000,0.000000,0.000000,8970.000000,0.000000,0.000000,100.000000,17.000000,0.000000,0.000000,0.000000,38.000000,0.000000,10.000000,5.000000,15.000000,7.000000,6.000000,0.000000,0.000000,38.027240,23.274900,31.146999,39.720737,15.847000,0.000000,2.000000,55.000000,0.672421,2.729734,20.883102,30.055149,305.882233,304.261139,51711.488281,46805.761719,26.197001,69.799011,20.247000,0.000000,0.000000,7.000000,0.028842,1.026511,7.787991,14.118243,326.309906,340.640900,50687.320312,46800.000000,2.00
213.000000,12.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.339780,25.134040,18.554001,69.892647,12.954000,0.100000,51.000000,90.000000,0.326707,0.643721,6.297428,7.704336,329.036316,322.594574,40989.332031,34806.890625,17.403999,78.641182,13.654000,0.100000,51.000000,64.000000,0.295387,0.424837,7.754637,10.144082,338.198517,332.525665,40989.332031,34806.890625,0.00
57.000000,3.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,1.500000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.993020,22.874330,23.536499,33.584728,6.586500,0.000000,0.000000,0.000000,0.147977,1.928140,15.315873,30.652895,330.422272,326.496552,44805.859375,40164.492188,22.286499,38.398079,7.436500,0.000000,0.000000,0.000000,0.079769,1.658169,9.064569,22.884789,353.157318,340.709869,44805.859375,40164.492188,0.00
159.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.967531,22.761173,30.586500,29.882849,10.986500,0.000000,1.000000,28.000000,0.574113,3.076372,9.726664,13.276144,38.990997,40.601215,52700.730469,47061.421875,30.236502,31.100554,11.286500,0.000000,1.000000,26.000000,0.405486,2.963040,7.895416,10.390226,24.227736,14.036275,52700.730469,47061.421875,0.00
143.000000,8.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.074216,22.062542,14.152500,66.046249,7.902500,0.000000,0.000000,3.000000,0.183456,0.548828,18.356470,26.004860,334.440063,338.051239,37072.152344,33609.394531,11.202500,77.177773,7.352500,0.000000,0.000000,1.000000,0.034571,0.304121,12.768586,24.590923,338.498505,342.095459,37072.152344,33609.394531,0.00
140.000000,8.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.141820,22.803580,21.187500,91.726875,19.787500,0.700000,53.000000,73.000000,0.012125,0.208094,1.440000,2.305125,180.000000,231.340164,51087.972656,46800.000000,19.087500,95.120453,18.287500,0.000000,0.000000,2.000000,0.000000,0.107821,2.741678,1.835647,246.801376,258.690094,51087.972656,46800.000000,0.00
124.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.179917,22.130361,11.127000,84.014252,8.526999,0.000000,3.000000,100.000000,0.024681,0.211950,5.692100,11.043261,288.435028,289.025696,38053.957031,10286.917969,10.276999,82.778595,7.477000,0.600000,53.000000,100.000000,0.000000,0.215793,4.213692,10.495713,109.983192,95.906044,38053.957031,10286.917969,0.00
46.000000,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.435090,22.924340,23.019501,42.433308,9.569500,0.000000,3.000000,99.000000,0.397937,1.619768,24.590923,34.619946,342.095459,343.072388,54220.066406,38873.062500,22.219501,49.071129,11.019500,0.700000,53.000000,81.000000,0.277201,1.365095,20.380579,29.379177,342.525146,342.897186,54220.066406,38873.062500,0.00
58.000000,3.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.993020,22.874330,18.436501,57.862667,9.986500,0.000000,0.000000,0.000000,0.094163,0.894470,9.021574,17.253731,208.610367,203.355576,38264.507812,34718.601562,14.586500,79.532898,11.086500,0.000000,1.000000,38.000000,0.028642,0.340193,8.404284,11.177405,170.134262,194.931473,38264.507812,34718.601562,0.00
