10
6325
0.25 0.451613 394.263 407.987 5 2863 2.04813  5.8 6.94517 0.908133 1
0.25 0.451613 44.418 115.256 25.2 5622 2.01242  5.8 6.94496 0.782798 0
0.25 0.451613 435.231 -66.993 0 3784 2.04263  5.9 8.00551 0.612521 0
0.25 0.451613 38.9 144.37 37 5620 2.01356  5.8 6.9448 0.817594 0
0.25 0.451613 39.394 40.761 27 5615 2.01133  5.8 6.94312 0.756269 1
0.25 0.451613 37.53 142.04 31 5617 2.01317  5.8 6.9419 0.818383 0
0.25 0.451613 39.35 40.75 28 5613 2.01124  5.8 6.94112 0.756364 1
0.25 0.451613 44.48 7.31 5 5610 2.01094  5.8 6.94112 0.739685 0
0.25 0.451613 39.356 40.822 28 5611 2.01117  5.8 6.94065 0.75637 1
0.25 0.451613 39.345 40.81 27 5610 2.01107  5.8 6.93947 0.756391 1
0.25 0.451613 24.62 121.8 6.9 5592 2.00774  5.8 6.93931 0.829165 0
0.25 0.451613 34.66 136.12 54 5600 2.00957  5.8 6.93918 0.819319 0
0.25 0.451613 24.53 121.83 12 5590 2.00778  5.8 6.93904 0.829376 0
0.25 0.451613 38.576 52.861 26.6 5605 2.01076  5.8 6.93615 0.761762 1
0.25 0.451613 39.387 40.82 27 5605 2.01076  5.8 6.9352 0.756301 1
0.25 0.451613 27.95 130.27 50 5591 2.00832  5.8 6.93425 0.828566 1
0.25 0.451613 24.71 121.81 10.1 5586 2.00725  5.8 6.93232 0.828983 0
0.25 0.419355 36.4 141.02 42 5600 2.01114  5.8 6.92887 0.819831 0
0.25 0.419355 36.44 139.85 85 5598 2.01041  5.8 6.92871 0.818757 0
0.25 0.419355 35.87 140.28 37 5596 2.01049  5.8 6.92809 0.820293 0
0.25 0.419355 425.124 132.711 18.6 5709 2.03663  5.9 7.98668 0.788034 1
0.25 0.419355 40 139.79 16 5604 2.01338  5.8 6.92586 0.811388 0
0.25 0.419355 498.726 873.616 29.1 201 2.84577  5.2 7.80703 0.356059 1
0.25 0.419355 37.328 28.234 24 5596 2.01029  5.8 6.92439 0.758017 1
0.25 0.419355 24.66 121.81 6 5579 2.00726  5.8 6.9229 0.829088 0
0.25 0.419355 35.15 135.66 8 5589 2.00973  5.8 6.92261 0.817929 0
0.25 0.419355 444.737 69.533 11.9 5692 2.0341  5.9 7.98189 0.675266 1
0.25 0.419355 37.26 138.95 11 5590 2.01021  5.8 6.91641 0.81631 0
0.25 0.419355 23.16 120.22 23.3 5574 2.00693  5.8 6.91465 0.831097 0
0.25 0.419355 23.88 121.12 13.4 5573 2.00685  5.8 6.91413 0.830229 0
0.25 0.419355 36.4 138.03 6 5586 2.00979  5.8 6.91274 0.81731 0
0.25 0.387097 241.929 0 1.1 5661 2.02579  5.8 6.90792 0.3004 1
0.25 0.387097 42.12 139.27 9 5596 2.01369  5.8 6.90538 0.80659 0
0.25 0.387097 44.08 147.84 88 5597 2.01404  5.8 6.89845 0.810113 1
0.25 0.387097 40.12 142.56 29 5591 2.01245  5.8 6.89782 0.813522 1
0.25 0.387097 42.93 139.31 29 5595 2.01391  5.8 6.89642 0.804961 0
0.25 0.387097 39.386 40.808 28 5584 2.01003  5.8 6.89356 0.7563 1
0.25 0.387097 447.586 67.911 2 5680 2.03347  5.9 7.95412 0.667976 0
0.25 0.387097 33.77 141.77 30 5575 2.00913  5.8 6.89276 0.825873 1
0.25 0.387097 39.379 40.834 22 5581 2.00975  5.8 6.89215 0.756322 1
0.25 0.387097 393.865 40.941 8.3 5679 2.03178  5.9 7.95248 0.751654 1
0.25 0.387097 430.737 -0.6068 2 5670 2.02944  5.9 7.95099 0.645093 0
0.25 0.387097 23.18 121.34 19.6 5560 2.0055  5.8 6.88811 0.83186 0
0.25 0.387097 34.91 136.81 10 5569 2.00778  5.8 6.88458 0.819371 0
0.25 0.354839 24.62 121.71 4.3 5559 2.00606  5.8 6.8822 0.829099 0
0.25 0.354839 38.41 141.16 12 5578 2.01149  5.8 6.88072 0.815822 0
0.25 0.354839 41.24 141.43 81 5583 2.01342  5.8 6.87982 0.81025 0
0.25 0.354839 24.66 121.8 5.2 5556 2.00644  5.8 6.87849 0.829081 0
0.25 0.354839 32.97 130.86 12 5563 2.0082  5.8 6.87785 0.818581 0
0.25 0.354839 293.798 518.548 8 614 2.70733  5.3 5.25774 0.560519 1
0.25 0.354839 40.23 141.09 8 5576 2.01261  5.8 6.8761 0.812028 0
0.25 0.354839 24.74 122.39 21 5553 2.00661  5.8 6.87572 0.829342 1
0.25 0.354839 38.12 23.67 15 5568 2.00984  5.8 6.87491 0.755486 0
0.25 0.354839 46.109 14.777 14.5 5570 2.0105  5.8 6.87442 0.736617 0
0.25 0.354839 28.66 128.49 0 5554 2.00772  5.8 6.87219 0.825708 1
0.25 0.354839 34.19 139.23 10 5559 2.00863  5.8 6.87212 0.822868 0
0.25 0.354839 28.72 128.49 0 5552 2.00764  5.8 6.87051 0.825583 1
0.25 0.354839 40.822 28.389 20 5563 2.00947  5.8 6.86982 0.750302 1
0.25 0.354839 33.43 131.63 92 5555 2.00832  5.8 6.86642 0.818236 0
0.25 0.354839 24.65 121.88 8.5 5545 2.00635  5.8 6.866 0.82916 1
0.25 0.354839 37.28 138.95 7 5558 2.0095  5.8 6.86461 0.816269 0
0.25 0.354839 43.75 144.73 0 5569 2.01349  5.8 6.86351 0.808004 0
0.25 0.354839 22.99 120.44 10.7 5541 2.00614  5.8 6.86282 0.831613 0
0.25 0.322581 30.8 130.54 74 5547 2.00784  5.8 6.85618 0.822842 0
0.25 0.322581 38.1 23.3 5 5556 2.0097  5.8 6.85509 0.755474 0
0.25 0.322581 440.605 847.353 0 213 2.85305  5.2 7.73566 0.245108 0
0.25 0.322581 432.492 446.096 11 601 2.74709  5.8 6.84809 0.999716 1
0.25 0.322581 41.15 140.31 167 5565 2.01344  5.8 6.84715 0.809471 1
0.25 0.322581 35.86 140.91 33 5550 2.00969  5.8 6.8471 0.820847 0
0.25 0.322581 29.45 129.14 20 5541 2.00774  5.8 6.84568 0.824563 0
0.25 0.322581 24.66 121.86 15.3 5536 2.00665  5.8 6.84344 0.829124 0
0.25 0.322581 24.65 121.82 5 5535 2.00672  5.8 6.8397 0.829116 0
0.25 0.322581 34.2 132.83 16 5543 2.00877  5.8 6.83654 0.817598 0
0.25 0.290323 251.977 38.041 0 5629 2.02821  5.8 6.83522 0.290639 0
0.25 0.290323 28.7 128.52 0 5536 2.00826  5.8 6.83026 0.825648 0
0.25 0.290323 36.252 52.024 14.1 5547 2.01015  5.8 6.82547 0.766585 0
0.25 0.290323 37.29 138.95 13 5544 2.00983  5.8 6.82536 0.816249 1
0.25 0.290323 28.69 128.46 0 5533 2.00786  5.8 6.82499 0.825623 1
0.25 0.290323 65.78 24.775 0 5560 2.01329  5.8 6.82429 0.694327 0
0.25 0.290323 38.11 23.75 10 5543 2.01001  5.8 6.82205 0.755521 0
0.25 0.290323 59.252 27.766 0 5554 2.0125  5.8 6.82201 0.709348 0
0.25 0.290323 353.623 212.587 36.7 5676 2.03687  5.8 6.82053 0.475623 1
0.25 0.290323 42.18 142.66 54 5550 2.01362  5.8 6.81769 0.809392 0
0.25 0.290323 33.91 133.71 41 5532 2.00851  5.8 6.81656 0.818908 0
0.25 0.258065 31.77 129.22 5 5529 2.00798  5.8 6.81181 0.819791 0
0.25 0.258065 51.508 160.015 0 5552 2.01484  5.8 6.81151 0.806618 1
0.25 0.258065 31.34 130.32 167 5527 2.00785  5.8 6.8098 0.821546 0
0.25 0.258065 37.532 38.726 5 5536 2.00979  5.8 6.80585 0.759854 1
0.25 0.258065 42.03 142.43 66 5544 2.01344  5.8 6.80521 0.809499 0
0.25 0.258065 24.29 121.81 11.3 5517 2.00642  5.8 6.80184 0.829866 0
0.25 0.258065 29.33 130.78 0 5520 2.00757  5.8 6.79981 0.82609 1
0.25 0.258065 40.722 27.536 3 5531 2.0094  5.8 6.79918 0.750367 1
0.25 0.258065 61.225 23.476 0 5543 2.01189  5.8 6.79917 0.704205 0
0.25 0.258065 41.09 144.18 58 5537 2.01266  5.8 6.79761 0.81295 1
0.25 0.258065 45.551 13.789 0 5530 2.0098  5.8 6.79759 0.737762 0
0.25 0.258065 33.84 142.56 66 5521 2.00915  5.8 6.79559 0.826402 1
0.25 0.258065 22.94 120.55 18.4 5509 2.00574  5.8 6.79557 0.831797 1
0.25 0.258065 24.65 121.79 7.1 5509 2.00617  5.8 6.79467 0.829094 0
0.25 0.258065 36.3 27.15 27 5522 2.00886  5.8 6.79129 0.7601 1
0.25 0.258065 24.45 121.78 10.9 5507 2.00605  5.8 6.79025 0.829508 0
0.25 0.258065 33.9 142.82 32 5516 2.0089  5.8 6.78846 0.826501 1
0.25 0.258065 34.27 135.2 7 5514 2.00769  5.8 6.78822 0.819372 0
0.25 0.225806 24.6 121.77 7 5504 2.00594  5.8 6.78694 0.829185 0
0.25 0.225806 38.46 25.71 10 5519 2.00901  5.8 6.78557 0.755062 1
0.25 0.225806 23.94 120.69 10.7 5501 2.00549  5.8 6.78554 0.829792 0
0.25 0.225806 41.82 142.46 58 5527 2.01295  5.8 6.78324 0.809955 0
0.25 0.225806 24.63 121.79 5.7 5500 2.006  5.8 6.78255 0.829137 0
0.25 0.225806 24.66 121.76 4.9 5499 2.00618  5.8 6.78232 0.829052 0
0.25 0.225806 24.66 121.77 5.8 5498 2.00631  5.8 6.78196 0.829059 0
0.25 0.225806 448.274 820.015 0 214 2.85794  5.2 7.66279 0.289253 1
0.25 0.225806 448.612 820.878 0 213 2.86009  5.2 7.66276 0.288833 0
0.25 0.225806 24.61 121.7 4.3 5497 2.00648  5.8 6.77998 0.829113 0
0.25 0.225806 24.6 121.76 3.7 5496 2.00666  5.8 6.77792 0.829178 0
0.25 0.225806 34.94 135.32 5 5505 2.0091  5.8 6.77505 0.818084 0
0.25 0.225806 35.43 138.98 24 5505 2.00952  5.8 6.77433 0.820104 0
0.25 0.225806 488.342 823.888 0 209 2.85215  5.2 7.65376 0.363323 0
0.25 0.225806 38.2 23.55 13 5509 2.01  5.8 6.77046 0.75529 0
0.25 0.225806 27.56 127.14 155 5495 2.00742  5.8 6.77031 0.826973 0
0.25 0.225806 32.63 131.09 145 5499 2.00844  5.8 6.768 0.81947 0
0.25 0.225806 367.145 713.073 221.5 318 2.66792  5.3 5.1491 0.967987 1
0.25 0.225806 24.65 121.76 5.2 5490 2.00687  5.8 6.76586 0.829073 0
0.25 0.225806 46.242 9.001 3.6 5507 2.01066  5.8 6.76569 0.73586 0
0.25 0.193548 24.66 121.82 6.4 5488 2.007  5.8 6.76352 0.829095 0
0.25 0.193548 32.85 129.99 15 5495 2.0087  5.8 6.76319 0.818145 0
0.25 0.193548 24.63 121.8 8.5 5486 2.00705  5.8 6.76263 0.829144 0
0.25 0.193548 36.2 140.13 99 5498 2.01019  5.8 6.76206 0.819487 0
0.25 0.193548 24.01 121.64 7.9 5484 2.00717  5.8 6.76111 0.830331 0
0.25 0.193548 24.62 121.78 5 5483 2.00711  5.8 6.76076 0.82915 0
0.25 0.193548 24.66 121.79 5.5 5482 2.00726  5.8 6.76057 0.829073 0
0.25 0.193548 24.63 121.79 6.3 5481 2.00732  5.8 6.7605 0.829137 0
0.25 0.193548 24.61 121.79 7 5480 2.00734  5.8 6.7603 0.829179 0
0.25 0.193548 24.62 121.78 7.7 5479 2.00732  5.8 6.75942 0.82915 0
0.25 0.193548 24.62 121.76 4.3 5478 2.00747  5.8 6.7591 0.829136 0
0.25 0.193548 24.62 121.79 8 5477 2.00747  5.8 6.75873 0.829158 0
0.25 0.193548 37.35 142.08 31 5496 2.01263  5.8 6.75847 0.818786 1
0.25 0.193548 24.64 121.84 7.4 5475 2.00747  5.8 6.7577 0.829152 0
0.25 0.193548 24.67 121.82 3.9 5474 2.0076  5.8 6.75759 0.829074 0
0.25 0.193548 37.2 138.83 9 5487 2.01075  5.8 6.75696 0.816333 0
0.25 0.193548 33.25 137.05 49 5481 2.00969  5.8 6.75633 0.822997 0
0.25 0.193548 24.64 121.78 5.3 5471 2.00797  5.8 6.75625 0.829108 0
0.25 0.193548 24.75 121.72 15.2 5470 2.00801  5.8 6.75622 0.828833 0
0.25 0.193548 24.64 121.78 3 5469 2.00812  5.8 6.75613 0.829108 0
0.25 0.193548 24.62 121.79 7.2 5468 2.00825  5.8 6.75596 0.829158 0
0.25 0.193548 24.66 121.81 3.7 5467 2.0084  5.8 6.75506 0.829088 0
0.25 0.193548 24.92 122.27 4.8 5466 2.00825  5.8 6.75453 0.828877 1
0.25 0.193548 24.65 121.74 6.8 5465 2.00842  5.8 6.75416 0.829058 0
0.25 0.193548 24.66 121.82 7.5 5464 2.00853  5.8 6.75356 0.829095 0
0.25 0.193548 24.66 121.84 7.3 5463 2.00868  5.8 6.75341 0.82911 0
0.25 0.193548 24.64 121.81 6.3 5462 2.00882  5.8 6.75214 0.82913 0
0.25 0.193548 29.28 130.56 13 5465 2.01001  5.8 6.75203 0.826022 1
0.25 0.193548 45.143 28.842 6.1 5480 2.01243  5.8 6.74972 0.740814 0
0.25 0.193548 24.66 121.83 10.6 5459 2.00866  5.8 6.74838 0.829103 0
0.25 0.193548 24.08 123.56 18 5458 2.00883  5.8 6.74771 0.831585 0
0.25 0.193548 24.65 121.68 11.8 5457 2.00894  5.8 6.74636 0.829015 0
0.25 0.193548 24.65 121.78 5.7 5456 2.00904  5.8 6.74568 0.829087 0
0.25 0.193548 24.65 121.76 8.4 5455 2.00906  5.8 6.74554 0.829073 0
0.25 0.193548 24.64 121.73 9.3 5454 2.00913  5.8 6.74518 0.829072 0
0.25 0.193548 24.66 121.79 6.6 5453 2.0093  5.8 6.74404 0.829073 0
0.25 0.193548 24.67 121.84 5.6 5452 2.0093  5.8 6.74353 0.829089 0
0.25 0.193548 24.66 121.76 4.8 5451 2.00941  5.8 6.74259 0.829052 0
0.25 0.193548 24.65 121.81 5.1 5450 2.00952  5.8 6.74231 0.829109 0
0.25 0.193548 24.63 121.77 6 5449 2.00971  5.8 6.74134 0.829122 0
0.25 0.193548 24.66 121.84 7.1 5448 2.00988  5.8 6.74048 0.82911 0
0.25 0.16129 24.64 121.77 7.4 5447 2.01006  5.8 6.73979 0.829101 0
0.25 0.16129 246.806 121.959 4.3 5568 2.03587  5.8 6.73954 0.396742 1
0.25 0.16129 24.65 121.82 6.8 5445 2.00968  5.8 6.7395 0.829116 0
0.25 0.16129 24.66 121.83 6.1 5444 2.00972  5.8 6.73939 0.829103 0
0.25 0.16129 24.64 121.8 6.8 5443 2.00979  5.8 6.73925 0.829123 0
0.25 0.16129 24.65 121.82 6.2 5442 2.00992  5.8 6.73899 0.829116 0
0.25 0.16129 24.67 121.84 10.2 5441 2.00994  5.8 6.73895 0.829089 0
0.25 0.16129 24.65 121.73 12.9 5440 2.00989  5.8 6.73885 0.829051 0
0.25 0.16129 24.66 121.82 7.2 5439 2.01004  5.8 6.73872 0.829095 0
0.25 0.16129 24.67 121.81 3 5438 2.01019  5.8 6.73871 0.829067 0
0.25 0.16129 24.67 121.87 7.4 5437 2.01021  5.8 6.73865 0.829111 0
0.25 0.16129 24.62 121.76 6 5436 2.01036  5.8 6.73852 0.829136 0
0.25 0.16129 24.66 121.83 5.5 5435 2.01043  5.8 6.73816 0.829103 0
0.25 0.16129 24.65 121.73 9.1 5434 2.01062  5.8 6.73806 0.829051 0
0.25 0.16129 24.65 121.82 5.5 5433 2.01071  5.8 6.73798 0.829116 0
0.25 0.16129 24.65 121.84 6 5432 2.01081  5.8 6.73765 0.829131 0
0.25 0.16129 24.65 121.81 5.2 5431 2.01097  5.8 6.73761 0.829109 0
0.25 0.16129 24.66 121.83 7.3 5430 2.0109  5.8 6.73746 0.829103 0
0.25 0.16129 24.56 121.78 7 5429 2.01105  5.8 6.73709 0.829276 0
0.25 0.16129 36.65 139.35 8 5442 2.0142  5.8 6.73701 0.817903 0
0.25 0.16129 24.66 121.78 5.6 5427 2.01131  5.8 6.73684 0.829066 0
0.25 0.16129 24.65 121.75 6 5426 2.01143  5.8 6.73679 0.829065 0
0.25 0.16129 24.67 121.82 5.6 5425 2.01152  5.8 6.73643 0.829074 0
0.25 0.16129 24.65 121.83 8 5424 2.01167  5.8 6.73642 0.829124 0
0.25 0.16129 24.64 121.79 5 5423 2.01176  5.8 6.73638 0.829115 0
0.25 0.16129 24.65 121.81 6.6 5422 2.0118  5.8 6.73616 0.829109 0
0.25 0.16129 24.66 121.86 9.7 5421 2.0117  5.8 6.736 0.829124 1
0.25 0.16129 24.67 121.87 10.1 5420 2.0117  5.8 6.73592 0.829111 0
0.25 0.16129 24.66 121.77 5.7 5419 2.01172  5.8 6.73568 0.829059 0
0.25 0.16129 24.65 121.82 10.8 5418 2.0115  5.8 6.73532 0.829116 1
0.25 0.16129 24.65 121.83 12.3 5417 2.01126  5.8 6.73529 0.829124 1
0.25 0.16129 24.37 120.91 4 5415 2.0108  5.8 6.73062 0.829046 1
0.25 0.16129 38.49 139.31 12 5432 2.01537  5.8 6.7271 0.814084 0
0.25 0.16129 38.65 142.06 41 5435 2.01674  5.8 6.727 0.816103 0
0.25 0.16129 67.835 20.178 0 5444 2.01752  5.8 6.72623 0.68903 0
0.25 0.16129 24.5 121 11.4 5412 2.01099  5.8 6.7224 0.828838 0
0.25 0.16129 38.93 141.65 70 5431 2.01631  5.8 6.71847 0.815176 0
0.25 0.129032 34.86 135.51 13 5419 2.01297  5.8 6.71334 0.818405 0
0.25 0.129032 22.53 120.92 12.6 5405 2.01029  5.8 6.71075 0.832925 0
0.25 0.129032 22.53 120.92 13.3 5404 2.01018  5.8 6.7107 0.832925 1
0.25 0.129032 23.95 120.69 11.2 5406 2.01071  5.8 6.71023 0.829771 0
0.25 0.129032 34.02 133.63 8 5415 2.01306  5.8 6.70707 0.818615 0
0.25 0.129032 60.919 28.974 0 5435 2.01696  5.8 6.70544 0.705895 0
0.25 0.129032 33.53 134.42 30 5413 2.01325  5.8 6.70486 0.820269 0
0.25 0.129032 43.38 147.17 54 5429 2.01857  5.8 6.70464 0.810933 0
0.25 0.129032 40.01 142.02 39 5424 2.0175  5.8 6.7034 0.81328 0
0.25 0.129032 27.02 128.5 23 5403 2.0121  5.8 6.69872 0.829139 0
0.25 0.129032 411.869 359.421 37.9 3724 1.984  5.8 6.69632 0.803067 1
0.25 0.129032 36.989 27.815 20 5416 2.0147  5.8 6.69559 0.758691 1
0.25 0.129032 39.44 143.84 44 5419 2.01679  5.8 6.69481 0.816027 0
0.25 0.0967742 24.06 121.07 8.5 5397 2.01108  5.8 6.68949 0.829814 0
0.25 0.0967742 36.44 140.46 92 5410 2.01427  5.8 6.68819 0.819273 0
0.25 0.0967742 23.77 121.47 25.6 5395 2.01101  5.8 6.68808 0.830713 1
0.25 0.0967742 37.982 -26.3 5 5336 2.00982  5.8 6.68354 0.756222 0
0.25 0.0967742 40.33 145.27 50 5414 2.01653  5.8 6.68339 0.815461 1
0.25 0.0967742 43.31 146.79 36 5418 2.01814  5.8 6.68254 0.810735 0
0.25 0.0967742 434.647 -0.5823 10.6 5498 2.03467  5.9 7.74248 0.636726 1
0.25 0.0967742 39.73 142.19 24 5411 2.01667  5.8 6.68158 0.814001 0
0.25 0.0967742 32.029 56.275 10 5404 2.01373  5.8 6.67952 0.777337 1
0.25 0.0967742 24.15 125.57 51 5383 2.01107  5.8 6.671 0.832926 0
0.25 0.0967742 36.7 141.23 37 5404 2.01519  5.8 6.66902 0.819393 0
0.333333 0.935484 37.952 -25.479 0.2 6517 1.99589  5.8 8.05989 0.75615 0
0.333333 0.935484 67.826 20.021 0 6619 2.00409  5.8 8.05973 0.689027 0
0.333333 0.935484 33.1 136.94 41 6594 2.00074  5.8 8.05705 0.823217 0
0.333333 0.935484 44.56 141.65 0 6617 2.00629  5.8 8.05653 0.803642 0
0.333333 0.935484 350.464 719.123 0 383 2.68355  6.3 0.526688 0.279904 1
0.333333 0.935484 29.25 130.29 30 6584 1.99976  5.8 8.05492 0.825873 0
0.333333 0.935484 38.71 141.53 69 6605 2.00435  5.8 8.05488 0.815524 0
0.333333 0.935484 280.574 0 438.8 6705 2.02072  5.9 9.10953 0.971396 1
0.333333 0.935484 39.548 29.363 18 6590 2.00021  5.8 8.04561 0.75331 1
0.333333 0.935484 33.73 130.2 6 6587 2.00021  5.8 8.04509 0.81648 0
0.333333 0.935484 34.04 135.22 6 6587 2.00058  5.8 8.04352 0.819864 0
0.333333 0.935484 38.48 141.18 12 6600 2.00435  5.8 8.04087 0.815696 0
0.333333 0.935484 24.44 123.96 7 6571 1.99849  5.8 8.0405 0.831124 0
0.333333 0.935484 41.97 141.17 6 6604 2.0061  5.8 8.03978 0.808529 0
0.333333 0.935484 24.54 121.83 12.1 6570 1.99872  5.8 8.03957 0.829355 0
0.333333 0.935484 34.69 24.55 24 6578 1.99965  5.8 8.03942 0.763234 1
0.333333 0.935484 35.55 140.95 40 6584 2.00187  5.8 8.03816 0.821518 0
0.333333 0.935484 430.549 -0.5915 5 6687 2.0208  5.9 9.09813 0.645505 0
0.333333 0.935484 35.55 140.94 40 6582 2.00194  5.8 8.03738 0.82151 0
0.333333 0.903226 38.38 140.68 11 6591 2.00429  5.8 8.03362 0.815474 0
0.333333 0.903226 32.74 132.34 38 6575 2.00075  5.8 8.03248 0.820235 0
0.333333 0.903226 431.366 -1.037 11.6 6683 2.02101  5.9 9.09271 0.643491 0
0.333333 0.903226 40.23 25.92 32 6576 2.00078  5.8 8.03073 0.751173 1
0.333333 0.903226 36.39 141.08 46 6581 2.00281  5.8 8.02982 0.819903 1
0.333333 0.903226 33.55 28.11 28.5 6567 1.99925  5.8 8.02906 0.766367 1
0.333333 0.903226 39.59 143.57 35 6587 2.00431  5.8 8.02838 0.815484 1
0.333333 0.903226 33.75 130.14 8 6570 2.00033  5.8 8.02707 0.816391 0
0.333333 0.903226 342.371 0 40.3 6681 2.021  5.9 9.08726 0.836495 1
0.333333 0.903226 59.932 24.864 0 6589 2.0031  5.8 8.02462 0.707307 0
0.333333 0.903226 23.49 120.72 16.2 6553 1.99789  5.8 8.02447 0.830761 0
0.333333 0.903226 23.45 124.52 43 6543 1.99852  5.8 8.02439 0.833614 0
0.333333 0.903226 37.95 27.15 16 6567 2.00023  5.8 8.02363 0.756442 1
0.333333 0.903226 22.87 121.31 25.6 6549 1.99736  5.8 8.02306 0.83249 0
0.333333 0.903226 24.81 121.98 8.6 6551 1.99811  5.8 8.0215 0.828896 0
0.333333 0.903226 42.537 13.334 13.9 6562 2.00011  5.8 8.02143 0.744418 0
0.333333 0.903226 33.86 135.38 50 6562 2.00062  5.8 8.02062 0.820367 0
0.333333 0.903226 24.54 121.76 8.1 6548 1.99844  5.8 8.01711 0.829304 0
0.333333 0.903226 34.15 135.17 5 6560 2.00076  5.8 8.01522 0.819596 0
0.333333 0.870968 31.83 129.15 7 6555 1.99989  5.8 8.00741 0.819611 0
0.333333 0.870968 33.61 130.41 8 6557 2.0007  5.8 8.00717 0.816895 0
0.333333 0.870968 428.815 872.921 0 259 2.84363  6.3 0.476874 0.28662 0
0.333333 0.870968 36.72 139.49 5 6564 2.00233  5.8 8.00457 0.817877 0
0.333333 0.870968 24.27 121.71 11.3 6542 1.99864  5.8 8.0035 0.829835 0
0.333333 0.870968 22.83 120.93 8 6539 1.99815  5.8 8.00338 0.832301 0
0.333333 0.870968 35.05 135.31 12 6557 2.00174  5.8 8.00039 0.817849 0
0.333333 0.870968 38.03 23.6 5 6554 2.00121  5.8 8.00025 0.755675 0
0.333333 0.870968 33.907 36.673 0 6551 2.00067  5.8 7.9996 0.767366 1
0.333333 0.870968 512.161 983.178 33 217 2.70876  6.3 0.468003 0.564116 1
0.333333 0.870968 45.383 26.5 88.5 6557 2.0014  5.8 7.99533 0.739849 0
0.333333 0.870968 33.67 130.38 8 6549 2.00099  5.8 7.99497 0.816747 0
0.333333 0.870968 34.6 138.53 24 6551 2.00203  5.8 7.99302 0.821438 0
0.333333 0.870968 31.67 129.13 13 6544 2.0005  5.8 7.99297 0.819929 0
0.333333 0.870968 50.24 18.83 0.5 6555 2.00186  5.8 7.99242 0.727902 1
0.333333 0.870968 39.62 142.55 32 6561 2.0053  5.8 7.99065 0.814538 0
0.333333 0.870968 36.805 27.74 22 6545 2.00099  5.8 7.99058 0.759086 1
0.333333 0.870968 31.67 129.13 13 6540 2.00049  5.8 7.98923 0.819929 0
0.333333 0.870968 559.593 0 54.9 787 2.86226  5.9 9.04956 0.37709 1
0.333333 0.83871 351.401 462.723 43.8 1852 2.10351  6.3 0.45987 0.837693 1
0.333333 0.83871 67.884 20.19 0 6567 2.00516  5.8 7.98773 0.688923 0
0.333333 0.83871 372.077 701.309 0 395 2.70608  6.3 0.459409 0.335561 1
0.333333 0.83871 353.599 288.718 50.7 6709 2.03349  5.8 7.98652 0.644186 1
0.333333 0.83871 23.12 121.17 11.5 6526 1.99868  5.8 7.98463 0.831863 0
0.333333 0.83871 32.09 131.86 26 6538 2.00106  5.8 7.98441 0.821202 0
0.333333 0.83871 39.55 143.43 33 6553 2.00485  5.8 7.98293 0.815444 0
0.333333 0.83871 34.06 135.26 8 6538 2.00147  5.8 7.97718 0.819856 0
0.333333 0.83871 23.14 121.31 12.9 6522 1.99896  5.8 7.97686 0.831922 0
0.333333 0.83871 41.756 13.597 9.2 6535 2.00116  5.8 7.97583 0.746177 0
0.333333 0.83871 36.96 141.66 47 6547 2.00443  5.8 7.97461 0.819227 1
0.333333 0.83871 37.952 16.184 21.7 6532 2.00086  5.8 7.97339 0.754882 0
0.333333 0.83871 33.7 130.24 12 6532 2.00118  5.8 7.97335 0.816574 0
0.333333 0.83871 24.01 120.94 10.7 6517 1.9989  5.8 7.97003 0.829825 0
0.333333 0.83871 350.709 -38.099 12.9 6633 2.02017  5.9 9.02947 0.804811 1
0.333333 0.83871 48.09 9.73 15 6537 2.00181  5.8 7.96839 0.731798 0
0.333333 0.83871 23.6 120.65 11.5 6514 1.99883  5.8 7.96752 0.830479 0
0.333333 0.83871 32.99 132.06 49 6527 2.00142  5.8 7.96502 0.819492 0
0.333333 0.806452 39.75 144.51 42 6541 2.00495  5.8 7.96028 0.815978 1
0.333333 0.806452 33.8 130.11 8 6525 2.00123  5.8 7.95913 0.816264 0
0.333333 0.806452 24.38 121.85 10.8 6511 1.99906  5.8 7.95807 0.829706 0
0.333333 0.806452 43.5 139.21 32 6545 2.0064  5.8 7.95803 0.803706 0
0.333333 0.806452 37.31 138.97 12 6530 2.00273  5.8 7.95338 0.816224 0
0.333333 0.806452 33 140.58 59 6522 2.00207  5.8 7.95319 0.826452 1
0.333333 0.806452 482.287 151.275 20 4140 1.95983  5.9 9.01238 0.718406 1
0.333333 0.806452 59.952 23.955 0 6539 2.00373  5.8 7.95123 0.707108 0
0.333333 0.806452 365.865 709.405 218.9 385 2.68208  6.3 0.422044 0.313328 1
0.333333 0.806452 24.03 121.6 10.1 6506 1.99892  5.8 7.94977 0.83026 1
0.333333 0.806452 37.53 138.26 23 6524 2.00222  5.8 7.94858 0.815175 0
0.333333 0.806452 34.41 139.26 8 6519 2.00206  5.8 7.94729 0.82244 0
0.333333 0.806452 24.78 125.35 42 6503 1.99908  5.8 7.94716 0.831442 1
0.333333 0.806452 24.76 125.18 47 6503 1.99895  5.8 7.94661 0.831357 0
0.333333 0.806452 24.04 121.59 10.8 6501 1.99894  5.8 7.94416 0.830232 0
0.333333 0.806452 23.44 120.62 6.9 6499 1.99875  5.8 7.94407 0.830794 0
0.333333 0.806452 33.67 130.3 11 6511 2.00098  5.8 7.94198 0.816684 0
0.333333 0.806452 37.2 141.4 42 6523 2.00432  5.8 7.94158 0.818512 0
