11
612
87 16 12 4 1 3 1 0 0 0 0 11
88 16 1 4 1 3 1 0 0 0 0 11
88 16 2 4 1 3 1 0 0 0 0 11
89 16 1 4 1 3 1 0 0 0 0 11
89 16 2 4 1 2 1 0 0 0 0 11
89 16 2 4 1 2 1 0 0 0 0 11
89 16 2 4 2 4 1 0 0 0 0 11
89 16 2 4 1 3 1 0 0 0 0 11
89 16 3 1 2 5 1 0 0 0 0 11
89 16 3 1 1 2 1 0 0 0 0 11
89 16 3 1 2 6 1 0 0 0 0 11
89 16 3 1 1 2 1 0 0 0 0 11
89 16 11 3 2 5 1 0 0 0 0 11
89 16 12 4 2 6 1 0 0 0 0 11
90 17 2 4 1 4 1 0 0 0 0 11
90 17 3 1 1 3 1 0 0 0 0 11
90 17 4 1 3 7 1 0 0 0 0 9
