@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE class {4.00,3.00,2.00,1.00,0.00}

@DATA
8.000000,1.000000,40.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,4.000000,0.000000,8.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.975720,23.582800,32.468002,30.199034,12.768000,0.000000,0.000000,1.000000,0.717541,3.406784,7.771331,10.308831,13.392516,12.094739,52461.128906,47238.257812,26.618000,58.331169,17.768002,0.000000,0.000000,0.000000,0.001823,1.452141,2.189795,3.758510,99.462250,106.699326,52461.128906,47238.257812,1.00
8.000000,1.000000,40.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,20.000000,10.000000,0.000000,6.000000,0.000000,8.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,37.975720,23.582800,29.868000,35.831070,13.118000,0.000000,1.000000,32.000000,0.592427,2.701674,14.081477,18.089775,32.471172,31.159245,52390.339844,47158.121094,25.168001,50.508141,14.168000,0.000000,0.000000,0.000000,0.036802,1.583499,5.588703,11.367109,345.068542,349.045959,52390.339844,47158.121094,2.00
8.000000,1.000000,40.000000,0.000000,210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,17.000000,1.000000,0.000000,4.000000,16.000000,0.000000,3.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,37.977299,23.617430,31.742498,40.139000,16.542500,0.000000,0.000000,0.000000,0.724880,2.803766,18.416384,24.575109,4.484529,5.042365,50602.519531,46800.000000,28.642500,46.302063,15.992500,0.000000,0.000000,1.000000,0.065904,2.106246,7.568566,15.876775,357.273743,3.900425,50375.792969,46800.000000,2.00
8.000000,1.000000,40.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,25.000000,15.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.975720,23.582800,23.518002,45.354317,11.018000,0.000000,0.000000,0.000000,0.073435,1.584387,9.290511,17.414474,324.462250,330.255219,47695.851562,44568.402344,23.518002,45.354317,11.018000,0.000000,0.000000,0.000000,0.073435,1.584387,9.290511,17.414474,324.462250,330.255219,47695.851562,44568.402344,1.00
10.000000,1.000000,40.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.092900,23.598470,22.499001,67.784050,16.249001,0.100000,51.000000,94.000000,0.113644,0.878015,12.979984,18.363529,356.820221,1.123284,52982.386719,43638.468750,21.598999,72.293930,16.399000,0.000000,3.000000,96.000000,0.060811,0.714848,11.792404,16.750641,347.660919,351.347534,52982.386719,43638.468750,0.00
10.000000,1.000000,40.000000,0.000000,5.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.092900,23.598470,27.698999,35.342182,10.999000,0.000000,2.000000,61.000000,0.454296,2.401560,3.096837,3.706427,35.537766,29.054508,53241.140625,47514.839844,22.399000,74.759537,17.698999,0.000000,3.000000,90.000000,0.000000,0.683670,2.189795,1.609969,170.537750,206.564987,53241.140625,47514.839844,1.00
10.000000,1.000000,40.000000,0.000000,150.000000,0.000000,950.000000,0.000000,0.000000,0.000000,0.000000,26.000000,3.000000,0.000000,0.000000,0.000000,12.000000,7.000000,3.000000,0.000000,3.000000,0.000000,4.000000,0.000000,0.000000,38.092900,23.598470,29.598999,31.652468,10.999000,0.000000,0.000000,1.000000,0.309594,2.833817,9.904906,14.408997,19.093594,12.994630,53006.628906,47756.710938,32.848999,27.642862,11.749000,0.000000,0.000000,0.000000,0.803618,3.608181,19.245697,25.455843,7.523731,8.130019,52857.742188,47746.617188,2.00
10.000000,1.000000,40.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.023688,23.601327,32.582500,26.672956,10.982500,0.000000,0.000000,0.000000,0.768111,3.602353,14.058450,18.014393,2.935620,2.290563,52595.523438,47528.476562,32.832500,25.609692,10.582500,0.000000,0.000000,0.000000,0.721660,3.706355,14.799459,18.775301,4.184834,4.398633,52595.523438,47528.476562,0.00
10.000000,1.000000,40.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.092900,23.598470,25.499001,36.521477,9.549000,0.000000,0.000000,0.000000,0.070469,2.071822,7.172949,12.224107,342.474335,346.372986,52024.789062,47086.765625,25.499001,36.521477,9.549000,0.000000,0.000000,0.000000,0.070469,2.071822,7.172949,12.224107,342.474335,346.372986,52024.789062,47086.765625,0.00
10.000000,1.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.092900,23.598470,27.098999,47.694683,15.049000,0.000000,1.000000,25.000000,0.230264,1.875367,9.178235,12.313894,318.179901,322.124969,49805.425781,46578.632812,30.249001,40.761272,15.448999,0.000000,1.000000,27.000000,0.502375,2.548771,12.924953,16.873980,347.125000,348.929840,49805.425781,46578.632812,0.00
10.000000,1.000000,40.000000,50.000000,5.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.092900,23.598470,30.749001,44.702404,17.348999,0.700000,53.000000,66.000000,0.358573,2.447789,7.928177,10.703569,140.527573,137.726379,49305.433594,46105.023438,34.049000,31.228449,14.649000,0.000000,0.000000,1.000000,0.672253,3.666601,5.959060,7.091177,205.016861,203.962494,48784.281250,45609.117188,2.00
10.000000,1.000000,40.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.141660,23.361920,26.216000,41.241890,12.016000,0.100000,51.000000,48.000000,0.171069,2.000556,2.880000,3.259938,270.000000,263.659912,49320.292969,46116.542969,30.265999,28.435177,9.966000,0.000000,1.000000,46.000000,0.489472,3.083065,9.931042,12.984975,223.531265,226.123215,49061.222656,45870.328125,2.00
10.000000,1.000000,50.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.098159,23.452199,17.490499,54.965546,8.340501,0.000000,0.000000,2.000000,0.295834,0.900886,17.643673,23.770906,1.169115,1.735665,37412.902344,33748.339844,10.040501,94.455742,9.190500,0.000000,0.000000,1.000000,0.000000,0.068380,7.421590,13.104198,337.166290,339.075439,37412.902344,33748.339844,1.00
