30
10957
62.7 46.5 62.7 43.6 55.3 47.5 76.6 0.106 100 8.33 3 0 0 0 17.2 228.7 1016.1 65.4 7.7 0 0 0 0 0.85 3 17.0555555555556 8.05555555555556 1995 4 25 0
62.7 44.4 62.7 41.1 53.1 44.5 71 0 0 0 0 0 0 0 17.2 337.5 1018.6 49.6 9 0 0 0 0 0.88 1 17.0555555555556 6.88888888888889 1995 4 26 0
64.5 48.3 64.5 47 56.2 47.3 74.8 0 0 0 0 0 0 0 32.2 175.1 1019.8 42.6 8.7 0 0 0 0 0.92 1 18.0555555555556 9.05555555555555 1995 4 27 0
68.1 53.7 68.1 53.7 59.4 43.8 57.1 0 0 0 0 0 0 0 29.2 177.8 1018.9 20 11.6 0 0 0 0 0.95 2 20.0555555555556 12.0555555555556 1995 4 28 0
73.5 50.1 73.5 50.1 59.8 47.1 65.1 0 0 0 0 0 0 0 15.3 218.9 1016.3 0.2 8.8 0 0 0 0 0 2 23.0555555555556 10.0555555555556 1995 4 29 0
79.7 44.7 79.7 43.6 60 45.4 64 0 0 0 0 0 0 0 8.9 305.5 1011.8 43 9.4 0 0 0 0 0.02 1 26.5 7.05555555555556 1995 4 30 0
69.9 51.9 69.9 51.9 60.1 51.5 75 0 0 0 0 0 0 0 17.2 317.7 1015.6 44.6 9.9 0 0 0 0 0.06 1 21.0555555555556 11.0555555555556 1995 5 1 0
66.6 53.7 66.6 53.7 58.5 54.3 87.1 0 0 0 0 0 0 0 17.2 210 1017.7 35.3 7.3 0 0 0 0 0.09 1 19.2222222222222 12.0555555555556 1995 5 2 0
81 44 80.1 42.5 60.9 50.5 72.7 0 0 0 0 0 0 0 9.2 174.9 1014.4 9.1 5 0 0 0 0 0.12 2 27.2222222222222 6.66666666666667 1995 5 3 0
69.9 53.3 69.9 53.3 59.7 53.7 81.2 0 0 0 0 0 0 0 27.5 328.3 1009.7 32.4 6.1 0 0 0 0 0.15 1 21.0555555555556 11.8333333333333 1995 5 4 0
57.8 55.5 57.8 55.5 56.5 53.1 88.7 0.14 100 4.17 3 0 0 0 15 353.1 1009.7 89.5 4.9 0 0 0 0 0.19 3 14.3333333333333 13.0555555555556 1995 5 5 0
62.7 54.8 62.7 54.8 57.4 52.7 85 0.326 100 4.17 3 0 0 0 16.1 335.9 1009.4 79.3 7 0 0 0 0 0.22 3 17.0555555555556 12.6666666666667 1995 5 6 0
59.1 53.7 59.1 53.7 56.6 54 91 0.105 100 4.17 3 0 0 0 19.5 327.3 1012.3 88.9 6.5 0 0 0 0 0.25 3 15.0555555555556 12.0555555555556 1995 5 7 0
64.5 53.7 64.5 53.7 59.2 51.4 76.5 0.209 100 8.33 3 0 0 0 18.8 329.2 1021.5 75.2 8.6 0 0 0 0 0.29 3 18.0555555555556 12.0555555555556 1995 5 8 0
67.3 50.3 67.3 50.3 59 52.7 80.4 0 0 0 0 0 0 0 16.1 345.3 1026.3 60.7 7.6 0 0 0 0 0.32 1 19.6111111111111 10.1666666666667 1995 5 9 0
66.3 48.3 66.3 48.3 55.7 51.7 87.8 0 0 0 0 0 0 0 12.3 152.3 1023.2 19 3.4 0 0 0 0 0.35 2 19.0555555555556 9.05555555555555 1995 5 10 0
66.8 48.3 66.8 48.3 58 53 84.5 0 0 0 0 0 0 0 16.1 201 1021.2 19.9 5.6 0 0 0 0 0.39 2 19.3333333333333 9.05555555555555 1995 5 11 0
69.9 55.5 69.9 55.5 60.4 55 83.2 0 0 0 0 0 0 0 18.3 210.4 1021.1 4.9 10 0 0 0 0 0.42 2 21.0555555555556 13.0555555555556 1995 5 12 0
64.5 54.9 64.5 54.9 57.9 55.1 90.9 0 0 0 0 0 0 0 12.8 203.8 1021.2 67.9 3.3 0 0 0 0 0.45 1 18.0555555555556 12.7222222222222 1995 5 13 0
86.1 47.9 83.5 47.9 63.1 49.5 67.2 0.001 100 4.17 3 0 0 0 12.8 287.9 1017.5 16.1 6.6 0 0 0 0 0.5 3 30.0555555555556 8.83333333333333 1995 5 14 1
84.3 51.5 81.9 51.5 63.7 52.3 72.9 0 0 0 0 0 0 0 15 209.2 1014.7 36.2 5.7 0 0 0 0 0.52 1 29.0555555555556 10.8333333333333 1995 5 15 2
66.3 55.5 66.3 55.5 61 55 81.2 0 0 0 0 0 0 0 31.1 177 1019.5 39.5 9.2 0 0 0 0 0.55 1 19.0555555555556 13.0555555555556 1995 5 16 0
80.7 49.6 79.9 49.6 60.6 51.7 75.5 0 0 0 0 0 0 0 13.9 244.8 1016.8 46.4 7.3 0 0 0 0 0.59 1 27.0555555555556 9.77777777777778 1995 5 17 0
77 51.6 77 51.6 59.8 50 73.6 0 0 0 0 0 0 0 16.1 312.5 1015.4 53.2 6.7 0 0 0 0 0.62 1 25 10.8888888888889 1995 5 18 0
75.3 53.7 75.3 53.7 66.7 48.4 55 0 0 0 0 0 0 0 15.6 337.2 1009.1 46.3 9.6 0 0 0 0 0.66 1 24.0555555555556 12.0555555555556 1995 5 19 2
