15
959
25.3 44 0 1 0 0 0 0 0 0 0 0 87 2.77586 0.691985 5.2
10 65 0 0 0 0 0 0 0 0 0 1 81 2.3321 0.914874 5.4
56.1 26 1 0 0 1 0 0 0 0 0 0 53 2.59245 0.889318 5
26.2 26 0 0 1 0 0 0 0 0 0 0 310 2.21258 0.895258 6.2
53.3 59 1 1 0 1 0 0 0 0 0 0 63 2.45079 0.956991 5
26.6 26 1 0 0 0 0 0 0 0 0 0 34 2.55882 0.925494 5
103.9 12 0 0 0 0 0 0 0 0 0 0 273 2.46667 0.916169 5.1
30.9 26 1 0 0 0 0 0 0 0 0 0 58 2.50172 0.965525 5.8
19.1 26 0 0 1 0 0 0 0 0 0 0 40 2.2275 0.941007 5.5
33 44 1 0 0 0 0 0 0 0 0 1 38 2.62105 0.813426 5.1
39.6 44 1 0 0 0 0 0 0 0 0 1 52 2.46538 0.927131 5.5
10 1 0 0 0 0 0 0 1 0 0 1 53 2.49245 0.821607 5.2
10 65 0 0 0 0 0 0 0 0 0 1 125 2.5688 0.808299 5.2
92.3 34 1 0 0 0 0 0 0 0 0 0 42 2.69762 0.848104 5.7
6 30 0 0 0 0 0 0 0 0 0 0 37 2.42162 0.85048 5.1
11.8 65 0 0 0 0 0 0 0 0 0 1 291 1.90722 0.781344 5.3
10 21 0 0 0 0 0 0 0 0 0 1 56 2.45357 0.88841 5.5
23.1 34 1 0 0 0 0 0 0 0 0 0 41 2.80488 1.04156 6.1
10 30 0 0 0 0 0 0 0 0 0 0 41 2.5878 0.999072 5.5
62.1 68 1 0 0 1 0 0 0 0 0 0 34 2.55 0.939728 5.1
75 26 0 0 1 0 0 0 0 0 0 0 78 2.24872 0.974119 5
10 26 0 0 1 0 0 0 0 0 0 0 23 2.3913 1.1553 5.5
15 18 0 0 1 1 0 0 0 0 0 0 80 2.64 0.848764 5
110 12 0 0 0 0 0 0 0 0 0 0 35 2.58857 0.865455 5.1
228.6 14 1 1 0 1 0 0 0 0 0 0 43 2.35814 1.09443 5.5
10 1 0 0 0 0 0 0 1 0 0 0 32 2.59375 0.97016 5.2
89.9 34 1 0 0 0 0 0 0 0 0 0 132 2.30606 0.887775 5
22.7 41 1 0 0 1 0 0 0 0 0 0 39 2.06154 0.996305 5.2
49.7 34 1 0 0 0 0 0 0 0 0 0 60 2.36167 0.953955 5.1
9 30 0 0 0 0 0 0 0 0 0 0 41 2.62195 0.92697 5.2
13.5 30 0 0 0 0 0 0 0 0 0 0 76 2.31579 0.9556 5.4
33 34 1 0 0 0 0 0 0 0 0 1 50 2.352 0.812217 5.2
123.7 11 1 0 0 0 0 0 0 0 0 0 519 2.45087 0.910945 5.7
17 41 1 0 0 1 0 0 0 0 0 0 64 2.49844 0.883794 6.6
15 34 1 0 0 0 0 0 0 0 0 0 345 2.44435 0.908784 5.4
33.7 34 1 0 0 0 0 0 0 0 0 0 141 2.63333 0.892496 5.1
106.4 34 1 0 0 0 0 0 0 0 0 0 44 2.60455 0.898219 5
10 44 1 0 0 0 0 0 0 0 0 1 53 2.67925 0.790357 5.4
10 44 1 0 0 0 0 0 0 0 0 1 54 2.67222 0.777321 5.3
8.2 12 0 0 0 0 0 0 0 0 0 0 42 2.44762 0.91943 5.2
29.4 26 0 0 1 0 0 0 0 0 0 0 117 2.54188 0.909611 5.2
10 70 0 0 0 0 0 0 0 0 0 1 55 2.30909 0.95618 5.4
37.3 59 1 1 0 1 0 0 0 0 0 0 56 2.40893 0.897671 5
19.2 26 1 0 0 0 0 0 0 0 0 0 64 2.41719 1.07086 5.4
6.1 30 0 0 0 0 0 0 0 0 0 0 137 2.43796 0.990033 5.3
9 11 1 0 0 0 0 0 0 0 0 1 71 2.28169 0.890373 6.3
10 32 0 0 0 0 0 0 0 0 0 1 91 2.58681 0.841141 5.6
21.9 26 1 0 0 0 0 0 0 0 0 0 99 2.42626 0.96845 5.4
10 32 0 0 0 0 0 0 0 0 0 1 100 2.396 0.947515 5.3
33 34 1 0 0 0 0 0 0 0 0 1 373 2.52332 0.908623 5
10 70 0 0 0 0 0 0 0 0 0 1 866 2.44965 0.881452 5.3
72.7 15 1 0 0 1 0 0 0 0 0 1 57 2.64035 0.84269 6.1
105.1 41 1 0 0 0 0 0 0 0 0 0 836 2.47512 0.889413 5.1
555.7 15 1 0 0 1 0 0 0 0 0 1 322 2.27205 0.850846 5.2
21.3 56 1 0 0 1 0 0 0 0 0 0 54 2.74444 0.943921 5.4
22.3 59 1 1 0 1 0 0 0 0 0 0 108 2.69074 0.89748 5.1
9.9 71 1 0 0 0 0 0 0 0 0 0 61 2.61311 0.911938 5.8
68.3 59 1 1 0 1 0 0 0 0 0 0 83 2.39518 0.940764 5
10 65 0 0 0 0 0 0 0 0 0 1 210 2.59238 0.679803 5.3
115.4 64 1 0 0 0 0 0 0 0 0 0 69 2.31884 0.995392 5.6
120.2 29 1 0 0 1 1 0 1 0 0 0 55 2.54727 0.880879 5
10 57 1 1 0 1 0 0 0 0 0 0 65 2.54923 0.976985 5
103.1 34 1 0 0 0 0 0 0 0 0 0 237 2.40084 0.914856 5
165.2 26 1 0 0 0 0 0 0 0 0 0 92 2.47391 0.889781 5
7.1 15 1 1 0 1 0 0 0 0 0 0 396 2.02929 0.725997 5.2
36.5 41 1 0 0 1 0 0 0 0 0 0 173 2.24624 0.891158 5.9
7.7 44 1 1 0 1 0 0 0 0 0 0 456 2.44167 0.939588 5.9
10 37 0 0 0 0 0 0 1 0 0 1 62 2.51935 0.878202 5.4
10 54 0 0 0 0 0 0 0 0 0 1 70 2.34429 0.996083 5
35.6 29 1 0 0 1 1 0 1 0 0 0 235 2.35489 0.827356 5
33 34 1 0 0 0 0 0 0 0 0 0 108 2.31759 0.882634 5
21.7 11 1 0 0 0 0 0 0 0 0 0 78 2.62308 0.863494 5
94 59 1 1 0 1 0 0 0 0 0 0 57 2.56316 0.8534 5.1
53.6 11 1 0 0 0 0 0 0 0 0 0 54 2.30926 1.10005 5.9
10 43 1 0 0 0 0 0 0 0 0 1 79 2.43038 0.940153 5.8
4 8 1 0 0 1 0 0 0 0 0 0 83 2.44578 0.949864 5.3
33 34 1 0 0 0 0 0 0 0 0 0 80 2.395 0.920856 5
576.9 68 1 0 0 1 0 0 0 0 0 0 61 2.49344 1.07823 5.8
10 32 0 0 0 0 0 0 0 0 0 1 42 2.65476 0.957975 5
15 34 1 0 0 0 0 0 0 0 0 0 45 2.54444 0.827729 5
3.2 21 0 0 0 0 0 0 0 0 0 1 47 2.56809 0.89967 5
10 26 0 0 1 0 0 0 0 0 0 0 110 2.50636 0.881969 5.5
10 52 0 0 0 0 0 0 0 0 0 1 45 2.47778 0.892161 5.3
42.4 34 1 0 0 0 0 0 0 0 0 0 104 2.69808 0.934487 5.4
11.9 32 0 0 0 0 0 0 0 0 0 1 138 2.61884 0.902376 5.7
38.5 64 1 1 0 0 0 0 0 0 0 0 95 2.28632 0.871008 5
23.6 41 1 0 0 0 0 0 0 0 0 0 56 2.74821 0.959351 5.4
35 26 1 0 0 0 0 0 0 0 0 0 86 2.4593 0.887691 5.3
23 34 1 0 0 0 0 0 0 0 0 1 111 2.85676 0.891463 5.4
51.9 41 0 0 0 0 0 0 0 0 0 0 218 2.43028 0.89494 5
149 43 0 0 0 0 0 0 0 0 0 1 135 2.52889 0.79404 5.1
20.8 34 1 0 0 0 0 0 0 0 0 1 206 2.39709 0.899995 5
8.2 34 1 0 0 0 0 0 0 0 0 1 213 2.48967 0.877195 5.8
25.5 30 0 0 0 0 0 0 0 0 0 0 130 2.50231 0.798794 5
20.4 56 1 0 0 1 0 0 0 0 0 0 93 2.17419 1.24959 5.3
10 40 0 0 0 0 0 0 0 0 0 1 96 2.29583 0.873322 5.2
33 56 1 0 0 1 0 0 0 0 0 0 60 2.64833 0.865543 5.2
18 56 1 0 0 1 0 0 0 0 0 0 79 2.69873 0.867631 5.5
30.9 56 1 0 0 1 0 0 0 0 0 0 103 2.31359 1.12276 6.5
146.3 8 1 0 0 1 0 0 0 0 0 0 134 2.41567 0.889059 5.2
